ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography
2017,"2017",0,"Total",86300,9328,"Census Tract 20.02, Mecklenburg County, NC","14000US37119002002"
2017,"2017",0,"Total",61743,17385,"Census Tract 20.03, Mecklenburg County, NC","14000US37119002003"
2017,"2017",0,"Total",64535,13194,"Census Tract 20.04, Mecklenburg County, NC","14000US37119002004"
2017,"2017",0,"Total",39367,3169,"Census Tract 21, Mecklenburg County, NC","14000US37119002100"
2017,"2017",0,"Total",92404,32356.000000000004,"Census Tract 22, Mecklenburg County, NC","14000US37119002200"
2017,"2017",0,"Total",18068,3818.9999999999995,"Census Tract 23, Mecklenburg County, NC","14000US37119002300"
2017,"2017",0,"Total",72284,10786,"Census Tract 24, Mecklenburg County, NC","14000US37119002400"
2017,"2017",0,"Total",68798,8303,"Census Tract 25, Mecklenburg County, NC","14000US37119002500"
2017,"2017",0,"Total",55625,10038,"Census Tract 26, Mecklenburg County, NC","14000US37119002600"
2017,"2017",0,"Total",105363,33111,"Census Tract 27.01, Mecklenburg County, NC","14000US37119002701"
2017,"2017",0,"Total",139063,31721,"Census Tract 27.02, Mecklenburg County, NC","14000US37119002702"
2017,"2017",0,"Total",211250,36412,"Census Tract 28, Mecklenburg County, NC","14000US37119002800"
2017,"2017",0,"Total",91101,11264,"Census Tract 29.03, Mecklenburg County, NC","14000US37119002903"
2017,"2017",0,"Total",104063,23810,"Census Tract 29.04, Mecklenburg County, NC","14000US37119002904"
2017,"2017",0,"Total",207500,28503,"Census Tract 29.05, Mecklenburg County, NC","14000US37119002905"
2017,"2017",0,"Total",75536,8416,"Census Tract 29.06, Mecklenburg County, NC","14000US37119002906"
2017,"2017",0,"Total",79833,21128,"Census Tract 30.06, Mecklenburg County, NC","14000US37119003006"
2017,"2017",0,"Total",145337,23912,"Census Tract 30.07, Mecklenburg County, NC","14000US37119003007"
2017,"2017",0,"Total",63942,23877,"Census Tract 30.08, Mecklenburg County, NC","14000US37119003008"
2017,"2017",0,"Total",103036,20419,"Census Tract 30.11, Mecklenburg County, NC","14000US37119003011"
2017,"2017",0,"Total",102788,11007,"Census Tract 30.12, Mecklenburg County, NC","14000US37119003012"
2017,"2017",0,"Total",99273,15099,"Census Tract 30.13, Mecklenburg County, NC","14000US37119003013"
2017,"2017",0,"Total",113102,14716,"Census Tract 30.15, Mecklenburg County, NC","14000US37119003015"
2017,"2017",0,"Total",75660,16161,"Census Tract 30.16, Mecklenburg County, NC","14000US37119003016"
2017,"2017",0,"Total",102537,26429,"Census Tract 30.17, Mecklenburg County, NC","14000US37119003017"
2017,"2017",0,"Total",90677,15395.999999999998,"Census Tract 30.18, Mecklenburg County, NC","14000US37119003018"
2017,"2017",0,"Total",44135,12963,"Census Tract 31.02, Mecklenburg County, NC","14000US37119003102"
2017,"2017",0,"Total",78221,13712,"Census Tract 31.03, Mecklenburg County, NC","14000US37119003103"
2017,"2017",0,"Total",89286,9793,"Census Tract 31.05, Mecklenburg County, NC","14000US37119003105"
2017,"2017",0,"Total",67750,17214,"Census Tract 31.06, Mecklenburg County, NC","14000US37119003106"
2017,"2017",0,"Total",36296,5849,"Census Tract 31.08, Mecklenburg County, NC","14000US37119003108"
2017,"2017",0,"Total",35346,3336,"Census Tract 31.09, Mecklenburg County, NC","14000US37119003109"
2017,"2017",0,"Total",46589,9224,"Census Tract 32.01, Mecklenburg County, NC","14000US37119003201"
2017,"2017",0,"Total",46842,9313,"Census Tract 32.03, Mecklenburg County, NC","14000US37119003203"
2017,"2017",0,"Total",84534,7114,"Census Tract 32.04, Mecklenburg County, NC","14000US37119003204"
2017,"2017",0,"Total",59146,7196.999999999999,"Census Tract 33, Mecklenburg County, NC","14000US37119003300"
2017,"2017",0,"Total",122120,24903,"Census Tract 34, Mecklenburg County, NC","14000US37119003400"
2017,"2017",0,"Total",99779,17752,"Census Tract 35, Mecklenburg County, NC","14000US37119003500"
2017,"2017",0,"Total",38664,9600,"Census Tract 36, Mecklenburg County, NC","14000US37119003600"
2017,"2017",0,"Total",30994,6984.999999999999,"Census Tract 37, Mecklenburg County, NC","14000US37119003700"
2017,"2017",0,"Total",27237,3048,"Census Tract 38.02, Mecklenburg County, NC","14000US37119003802"
2017,"2017",0,"Total",74057,5589,"Census Tract 38.05, Mecklenburg County, NC","14000US37119003805"
2017,"2017",0,"Total",46961,4157,"Census Tract 38.06, Mecklenburg County, NC","14000US37119003806"
2017,"2017",0,"Total",35701,3296,"Census Tract 38.07, Mecklenburg County, NC","14000US37119003807"
2017,"2017",0,"Total",39688,6728,"Census Tract 38.08, Mecklenburg County, NC","14000US37119003808"
2017,"2017",0,"Total",25789,4839,"Census Tract 39.02, Mecklenburg County, NC","14000US37119003902"
2017,"2017",0,"Total",17904,4430,"Census Tract 39.03, Mecklenburg County, NC","14000US37119003903"
2017,"2017",0,"Total",35049,5958,"Census Tract 40, Mecklenburg County, NC","14000US37119004000"
2017,"2017",0,"Total",50000,8686,"Census Tract 41, Mecklenburg County, NC","14000US37119004100"
2017,"2017",0,"Total",26633,6235,"Census Tract 42, Mecklenburg County, NC","14000US37119004200"
2017,"2017",0,"Total",29280,4356,"Census Tract 43.02, Mecklenburg County, NC","14000US37119004302"
2017,"2017",0,"Total",49391,6015,"Census Tract 43.03, Mecklenburg County, NC","14000US37119004303"
2017,"2017",0,"Total",39375,12649,"Census Tract 43.04, Mecklenburg County, NC","14000US37119004304"
2017,"2017",0,"Total",32446,7098,"Census Tract 43.05, Mecklenburg County, NC","14000US37119004305"
2017,"2017",0,"Total",40851,3888,"Census Tract 44, Mecklenburg County, NC","14000US37119004400"
2017,"2017",0,"Total",32795,4534,"Census Tract 45, Mecklenburg County, NC","14000US37119004500"
2017,"2017",0,"Total",25881,8489,"Census Tract 46, Mecklenburg County, NC","14000US37119004600"
2017,"2017",0,"Total",26250,5710,"Census Tract 47, Mecklenburg County, NC","14000US37119004700"
2017,"2017",0,"Total",24577,3648.0000000000005,"Census Tract 48, Mecklenburg County, NC","14000US37119004800"
2017,"2017",0,"Total",31944,9268,"Census Tract 49, Mecklenburg County, NC","14000US37119004900"
2017,"2017",0,"Total",23875,6989.999999999999,"Census Tract 50, Mecklenburg County, NC","14000US37119005000"
2017,"2017",0,"Total",25820,7611,"Census Tract 51, Mecklenburg County, NC","14000US37119005100"
2017,"2017",0,"Total",25046,6653,"Census Tract 52, Mecklenburg County, NC","14000US37119005200"
2017,"2017",0,"Total",26645,6745.999999999999,"Census Tract 53.01, Mecklenburg County, NC","14000US37119005301"
2017,"2017",0,"Total",29040,4726,"Census Tract 53.05, Mecklenburg County, NC","14000US37119005305"
2017,"2017",0,"Total",29625,4358,"Census Tract 53.06, Mecklenburg County, NC","14000US37119005306"
2017,"2017",0,"Total",28868,3153,"Census Tract 53.07, Mecklenburg County, NC","14000US37119005307"
2017,"2017",0,"Total",26726,5306,"Census Tract 53.08, Mecklenburg County, NC","14000US37119005308"
2017,"2017",0,"Total",36114,6400,"Census Tract 54.01, Mecklenburg County, NC","14000US37119005401"
2017,"2017",0,"Total",38125,4081.9999999999995,"Census Tract 54.03, Mecklenburg County, NC","14000US37119005403"
2017,"2017",0,"Total",41327,4873,"Census Tract 54.04, Mecklenburg County, NC","14000US37119005404"
2017,"2017",0,"Total",90287,9756,"Census Tract 55.08, Mecklenburg County, NC","14000US37119005508"
2017,"2017",0,"Total",62500,11380,"Census Tract 55.09, Mecklenburg County, NC","14000US37119005509"
2017,"2017",0,"Total",45693,4830,"Census Tract 55.10, Mecklenburg County, NC","14000US37119005510"
2017,"2017",0,"Total",55000,3878,"Census Tract 55.11, Mecklenburg County, NC","14000US37119005511"
2017,"2017",0,"Total",45824,5619,"Census Tract 55.12, Mecklenburg County, NC","14000US37119005512"
2017,"2017",0,"Total",74396,10467,"Census Tract 55.13, Mecklenburg County, NC","14000US37119005513"
2017,"2017",0,"Total",64484,7933,"Census Tract 55.14, Mecklenburg County, NC","14000US37119005514"
2017,"2017",0,"Total",79267,4654,"Census Tract 55.15, Mecklenburg County, NC","14000US37119005515"
2017,"2017",0,"Total",106250,15483,"Census Tract 55.16, Mecklenburg County, NC","14000US37119005516"
2017,"2017",0,"Total",89167,6937.999999999999,"Census Tract 55.17, Mecklenburg County, NC","14000US37119005517"
2017,"2017",0,"Total",73376,7074,"Census Tract 55.18, Mecklenburg County, NC","14000US37119005518"
2017,"2017",0,"Total",81570,5438,"Census Tract 55.19, Mecklenburg County, NC","14000US37119005519"
2017,"2017",0,"Total",82552,17656,"Census Tract 55.20, Mecklenburg County, NC","14000US37119005520"
2017,"2017",0,"Total",54906,8807,"Census Tract 55.21, Mecklenburg County, NC","14000US37119005521"
2017,"2017",0,"Total",65238,11272,"Census Tract 55.22, Mecklenburg County, NC","14000US37119005522"
2017,"2017",0,"Total",44006,5171,"Census Tract 55.23, Mecklenburg County, NC","14000US37119005523"
2017,"2017",0,"Total",62677,5634,"Census Tract 55.24, Mecklenburg County, NC","14000US37119005524"
2017,"2017",0,"Total",27614,5570,"Census Tract 56.04, Mecklenburg County, NC","14000US37119005604"
2017,"2017",0,"Total",30831,5385,"Census Tract 56.05, Mecklenburg County, NC","14000US37119005605"
2017,"2017",0,"Total",21189,5753,"Census Tract 56.09, Mecklenburg County, NC","14000US37119005609"
2017,"2017",0,"Total",37885,13175,"Census Tract 56.10, Mecklenburg County, NC","14000US37119005610"
2017,"2017",0,"Total",52483,6617,"Census Tract 56.11, Mecklenburg County, NC","14000US37119005611"
2017,"2017",0,"Total",66219,5704,"Census Tract 56.12, Mecklenburg County, NC","14000US37119005612"
2017,"2017",0,"Total",61402,5309,"Census Tract 56.13, Mecklenburg County, NC","14000US37119005613"
2017,"2017",0,"Total",80417,11336,"Census Tract 56.14, Mecklenburg County, NC","14000US37119005614"
2017,"2017",0,"Total",84722,17347,"Census Tract 56.15, Mecklenburg County, NC","14000US37119005615"
2017,"2017",0,"Total",45952,10004,"Census Tract 56.16, Mecklenburg County, NC","14000US37119005616"
